results_id,experiment_id,group_id,sample_id,analysis_name,analysis_id,original_assay_type,assay_id,analysis_type,datatype,datatype_id,file_access,file_type,replications,comments,document_id,original_assay_type_id
1992,1977,SDY1294GSE82152,1992,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
1993,1977,SDY1294GSE82152,1993,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
1994,1977,SDY1294GSE82152,1994,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
1995,1977,SDY1294GSE82152,1995,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
1996,1977,SDY1294GSE82152,1996,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
1997,1977,SDY1294GSE82152,1997,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
1998,1977,SDY1294GSE82152,1998,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
1999,1977,SDY1294GSE82152,1999,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2000,1977,SDY1294GSE82152,2000,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2001,1977,SDY1294GSE82152,2001,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2002,1977,SDY1294GSE82152,2002,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2003,1977,SDY1294GSE82152,2003,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2004,1977,SDY1294GSE82152,2004,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2005,1977,SDY1294GSE82152,2005,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2006,1977,SDY1294GSE82152,2006,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2007,1977,SDY1294GSE82152,2007,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2008,1977,SDY1294GSE82152,2008,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2009,1977,SDY1294GSE82152,2009,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2010,1977,SDY1294GSE82152,2010,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2011,1977,SDY1294GSE82152,2011,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2012,1977,SDY1294GSE82152,2012,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2013,1977,SDY1294GSE82152,2013,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2014,1977,SDY1294GSE82152,2014,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2015,1977,SDY1294GSE82152,2015,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2016,1977,SDY1294GSE82152,2016,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2017,1977,SDY1294GSE82152,2017,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2018,1977,SDY1294GSE82152,2018,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2019,1977,SDY1294GSE82152,2019,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2020,1977,SDY1294GSE82152,2020,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2021,1977,SDY1294GSE82152,2021,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2022,1977,SDY1294GSE82152,2022,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2023,1977,SDY1294GSE82152,2023,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2024,1977,SDY1294GSE82152,2024,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2025,1977,SDY1294GSE82152,2025,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2026,1977,SDY1294GSE82152,2026,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2027,1977,SDY1294GSE82152,2027,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2028,1977,SDY1294GSE82152,2028,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2029,1977,SDY1294GSE82152,2029,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2030,1977,SDY1294GSE82152,2030,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2031,1977,SDY1294GSE82152,2031,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2032,1977,SDY1294GSE82152,2032,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2033,1977,SDY1294GSE82152,2033,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2034,1977,SDY1294GSE82152,2034,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2035,1977,SDY1294GSE82152,2035,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2036,1977,SDY1294GSE82152,2036,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2037,1977,SDY1294GSE82152,2037,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2038,1977,SDY1294GSE82152,2038,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2039,1977,SDY1294GSE82152,2039,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2040,1977,SDY1294GSE82152,2040,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2041,1977,SDY1294GSE82152,2041,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2042,1977,SDY1294GSE82152,2042,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2043,1977,SDY1294GSE82152,2043,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2044,1977,SDY1294GSE82152,2044,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2045,1977,SDY1294GSE82152,2045,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2046,1977,SDY1294GSE82152,2046,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2047,1977,SDY1294GSE82152,2047,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2048,1977,SDY1294GSE82152,2048,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2049,1977,SDY1294GSE82152,2049,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2050,1977,SDY1294GSE82152,2050,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2051,1977,SDY1294GSE82152,2051,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2052,1977,SDY1294GSE82152,2052,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2053,1977,SDY1294GSE82152,2053,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2054,1977,SDY1294GSE82152,2054,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2055,1977,SDY1294GSE82152,2055,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2056,1977,SDY1294GSE82152,2056,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2057,1977,SDY1294GSE82152,2057,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2058,1977,SDY1294GSE82152,2058,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2059,1977,SDY1294GSE82152,2059,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2060,1977,SDY1294GSE82152,2060,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2061,1977,SDY1294GSE82152,2061,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2062,1977,SDY1294GSE82152,2062,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2063,1977,SDY1294GSE82152,2063,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2064,1977,SDY1294GSE82152,2064,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2065,1977,SDY1294GSE82152,2065,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2066,1977,SDY1294GSE82152,2066,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2067,1977,SDY1294GSE82152,2067,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2068,1977,SDY1294GSE82152,2068,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2069,1977,SDY1294GSE82152,2069,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2070,1977,SDY1294GSE82152,2070,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2071,1977,SDY1294GSE82152,2071,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2072,1977,SDY1294GSE82152,2072,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2073,1977,SDY1294GSE82152,2073,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2074,1977,SDY1294GSE82152,2074,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2075,1977,SDY1294GSE82152,2075,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2076,1977,SDY1294GSE82152,2076,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2077,1977,SDY1294GSE82152,2077,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2078,1977,SDY1294GSE82152,2078,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2079,1977,SDY1294GSE82152,2079,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2080,1977,SDY1294GSE82152,2080,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2081,1977,SDY1294GSE82152,2081,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2082,1977,SDY1294GSE82152,2082,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2083,1977,SDY1294GSE82152,2083,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2084,1977,SDY1294GSE82152,2084,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2085,1977,SDY1294GSE82152,2085,RNA Microarray of SDY1294GSE82152,8,Blood.RNA Expression Assay,GPL21975,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,8
2086,2086,SDY1264GSE13485,2086,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2087,2086,SDY1264GSE13485,2087,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2088,2086,SDY1264GSE13485,2088,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2089,2086,SDY1264GSE13485,2089,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2090,2086,SDY1264GSE13485,2090,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2091,2086,SDY1264GSE13485,2091,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2092,2086,SDY1264GSE13485,2092,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2093,2086,SDY1264GSE13485,2093,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2094,2086,SDY1264GSE13485,2094,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2095,2086,SDY1264GSE13485,2095,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
2096,2086,SDY1264GSE13485,2096,RNA Microarray of SDY1264GSE13485,9,Blood.RNA Expression Assay,GPL7567,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,9
