sample_id,group_id,organism_id,collection,collection_id,collection_time,collection_time_unit,collection_time_unit_id,T0_definitionexpsample_type,expsample_type_id,expsample_reference_id,expsample_reference_name,biosample_type,biosample_type_id,biosample_reference_id,biosample_reference_name,replicates,expsample_type,expsample_source
2892,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734047,PBMC,NCIT_C12519,ES497949,,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,GEO
2893,,2754,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734071,PBMC,NCIT_C12519,ES497951,,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,GEO
2894,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734079,PBMC,NCIT_C12519,ES497952,,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,GEO
2895,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734095,PBMC,NCIT_C12519,ES497953,,,PBMC : CD11c hi CD123 lo mDC cells isolated from PBMCs,GEO
2896,,2719,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734024,PBMC,NCIT_C12519,ES497954,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2897,,2720,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734031,PBMC,NCIT_C12519,ES497955,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2898,,2721,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734038,PBMC,NCIT_C12519,ES497956,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2899,,2723,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734061,PBMC,NCIT_C12519,ES497957,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2900,,2727,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734085,PBMC,NCIT_C12519,ES497958,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2901,,2728,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734101,PBMC,NCIT_C12519,ES497959,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2902,,2404,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734053,PBMC,NCIT_C12519,ES497960,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2903,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734045,PBMC,NCIT_C12519,ES497961,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2904,,2754,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734070,PBMC,NCIT_C12519,ES497963,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2905,,2755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734077,PBMC,NCIT_C12519,ES497964,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2906,,2422,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734093,PBMC,NCIT_C12519,ES497965,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2907,,2719,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734027,PBMC,NCIT_C12519,ES497966,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2908,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734035,PBMC,NCIT_C12519,ES497967,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2909,,2721,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734041,PBMC,NCIT_C12519,ES497968,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2910,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734065,PBMC,NCIT_C12519,ES497969,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2911,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734089,PBMC,NCIT_C12519,ES497970,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2912,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734105,PBMC,NCIT_C12519,ES497971,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2913,,2404,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734057,PBMC,NCIT_C12519,ES497972,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2914,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734049,PBMC,NCIT_C12519,ES497973,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2915,,2754,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734073,PBMC,NCIT_C12519,ES497975,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2916,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734081,PBMC,NCIT_C12519,ES497976,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2917,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734097,PBMC,NCIT_C12519,ES497977,,,PBMC : CD123 hi CD11c lo pDC cells isolated from PBMCs,GEO
2918,,2719,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734023,PBMC,NCIT_C12519,ES497978,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2919,,2720,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734030,PBMC,NCIT_C12519,ES497979,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2920,,2721,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734037,PBMC,NCIT_C12519,ES497980,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2921,,2723,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734060,PBMC,NCIT_C12519,ES497981,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2922,,2727,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734084,PBMC,NCIT_C12519,ES497982,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2923,,2728,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734100,PBMC,NCIT_C12519,ES497983,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2924,,2404,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734052,PBMC,NCIT_C12519,ES497984,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2925,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734044,PBMC,NCIT_C12519,ES497985,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2926,,2754,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734069,PBMC,NCIT_C12519,ES497986,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2927,,2755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734076,PBMC,NCIT_C12519,ES497987,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2928,,2422,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734092,PBMC,NCIT_C12519,ES497988,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2929,,2719,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734026,PBMC,NCIT_C12519,ES497989,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2930,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734034,PBMC,NCIT_C12519,ES497990,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2931,,2721,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734040,PBMC,NCIT_C12519,ES497991,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2932,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734064,PBMC,NCIT_C12519,ES497992,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2933,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734088,PBMC,NCIT_C12519,ES497993,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2934,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734104,PBMC,NCIT_C12519,ES497994,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2935,,2404,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734056,PBMC,NCIT_C12519,ES497995,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2936,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734048,PBMC,NCIT_C12519,ES497996,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2937,,2754,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734072,Other,NCIT_C43412,ES497997,,,Other : NA,GEO
2938,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734080,PBMC,NCIT_C12519,ES497998,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2939,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734096,PBMC,NCIT_C12519,ES497999,,,PBMC : CD14 + monocytes isolated from PBMCs,GEO
2940,,2719,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734022,PBMC,NCIT_C12519,ES498000,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2941,,2720,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734028,PBMC,NCIT_C12519,ES498001,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2942,,2723,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734058,PBMC,NCIT_C12519,ES498002,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2943,,2727,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734082,PBMC,NCIT_C12519,ES498003,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2944,,2728,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734098,PBMC,NCIT_C12519,ES498004,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2945,,2404,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734050,PBMC,NCIT_C12519,ES498005,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2946,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734042,PBMC,NCIT_C12519,ES498006,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2947,,2410,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734066,PBMC,NCIT_C12519,ES498007,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2948,,2755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734074,PBMC,NCIT_C12519,ES498008,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2949,,2422,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM734090,PBMC,NCIT_C12519,ES498009,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2950,,2719,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734025,PBMC,NCIT_C12519,ES498010,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2951,,2720,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734032,PBMC,NCIT_C12519,ES498011,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2952,,2723,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734062,PBMC,NCIT_C12519,ES498012,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2953,,2727,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734086,PBMC,NCIT_C12519,ES498013,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2954,,2728,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734102,PBMC,NCIT_C12519,ES498014,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2955,,2404,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734054,PBMC,NCIT_C12519,ES498015,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2956,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734046,PBMC,NCIT_C12519,ES498016,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2957,,2410,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734067,PBMC,NCIT_C12519,ES498017,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2958,,2755,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734078,PBMC,NCIT_C12519,ES498018,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2959,,2422,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM734094,PBMC,NCIT_C12519,ES498019,,,PBMC : CD19 + B cells isolated from PBMCs,GEO
2960,,2960,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733816,PBMC,NCIT_C12519,ES498020,,,PBMC : PBMC,GEO
2961,,2387,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733819,PBMC,NCIT_C12519,ES498021,,,PBMC : PBMC,GEO
2962,,2962,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733822,PBMC,NCIT_C12519,ES498022,,,PBMC : PBMC,GEO
2963,,2963,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733825,PBMC,NCIT_C12519,ES498023,,,PBMC : PBMC,GEO
2964,,2964,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733828,PBMC,NCIT_C12519,ES498024,,,PBMC : PBMC,GEO
2965,,2392,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733831,PBMC,NCIT_C12519,ES498025,,,PBMC : PBMC,GEO
2966,,2395,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733834,PBMC,NCIT_C12519,ES498026,,,PBMC : PBMC,GEO
2967,,2398,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733837,PBMC,NCIT_C12519,ES498027,,,PBMC : PBMC,GEO
2968,,2401,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE29619,GSM733840,PBMC,NCIT_C12519,ES498028,,,PBMC : PBMC,GEO
2969,,2960,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733817,PBMC,NCIT_C12519,ES498029,,,PBMC : PBMC,GEO
2970,,2387,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733820,PBMC,NCIT_C12519,ES498030,,,PBMC : PBMC,GEO
2971,,2962,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733823,PBMC,NCIT_C12519,ES498031,,,PBMC : PBMC,GEO
2972,,2963,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733826,PBMC,NCIT_C12519,ES498032,,,PBMC : PBMC,GEO
2973,,2964,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733829,PBMC,NCIT_C12519,ES498033,,,PBMC : PBMC,GEO
2974,,2392,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733832,PBMC,NCIT_C12519,ES498034,,,PBMC : PBMC,GEO
2975,,2395,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733835,PBMC,NCIT_C12519,ES498035,,,PBMC : PBMC,GEO
2976,,2398,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733838,PBMC,NCIT_C12519,ES498036,,,PBMC : PBMC,GEO
2977,,2401,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE29619,GSM733841,PBMC,NCIT_C12519,ES498037,,,PBMC : PBMC,GEO
2978,,2960,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733818,PBMC,NCIT_C12519,ES498038,,,PBMC : PBMC,GEO
2979,,2387,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733821,PBMC,NCIT_C12519,ES498039,,,PBMC : PBMC,GEO
2980,,2962,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733824,PBMC,NCIT_C12519,ES498040,,,PBMC : PBMC,GEO
2981,,2963,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733827,PBMC,NCIT_C12519,ES498041,,,PBMC : PBMC,GEO
2982,,2964,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733830,PBMC,NCIT_C12519,ES498042,,,PBMC : PBMC,GEO
2983,,2392,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733833,PBMC,NCIT_C12519,ES498043,,,PBMC : PBMC,GEO
2984,,2395,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733836,PBMC,NCIT_C12519,ES498044,,,PBMC : PBMC,GEO
2985,,2398,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733839,PBMC,NCIT_C12519,ES498045,,,PBMC : PBMC,GEO
2986,,2401,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE29619,GSM733842,PBMC,NCIT_C12519,ES498046,,,PBMC : PBMC,GEO
2987,,2987,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147758,PBMC,NCIT_C12519,ES571017,,,PBMC : NA,GEO
2988,,2988,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147763,PBMC,NCIT_C12519,ES571018,,,PBMC : NA,GEO
2989,,2989,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147768,PBMC,NCIT_C12519,ES571019,,,PBMC : NA,GEO
2990,,2990,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147773,PBMC,NCIT_C12519,ES571020,,,PBMC : NA,GEO
2991,,2991,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147778,PBMC,NCIT_C12519,ES571021,,,PBMC : NA,GEO
2992,,2992,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147783,PBMC,NCIT_C12519,ES571022,,,PBMC : NA,GEO
2993,,2993,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147788,PBMC,NCIT_C12519,ES571023,,,PBMC : NA,GEO
2994,,2994,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147792,PBMC,NCIT_C12519,ES571024,,,PBMC : NA,GEO
2995,,2995,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147796,PBMC,NCIT_C12519,ES571025,,,PBMC : NA,GEO
2996,,2996,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147801,PBMC,NCIT_C12519,ES571026,,,PBMC : NA,GEO
2997,,2997,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147806,PBMC,NCIT_C12519,ES571027,,,PBMC : NA,GEO
2998,,2998,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147811,PBMC,NCIT_C12519,ES571028,,,PBMC : NA,GEO
2999,,2999,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147816,PBMC,NCIT_C12519,ES571029,,,PBMC : NA,GEO
3000,,3000,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147821,PBMC,NCIT_C12519,ES571030,,,PBMC : NA,GEO
3001,,3001,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147825,PBMC,NCIT_C12519,ES571031,,,PBMC : NA,GEO
3002,,3002,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147834,PBMC,NCIT_C12519,ES571033,,,PBMC : NA,GEO
3003,,3003,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147839,PBMC,NCIT_C12519,ES571034,,,PBMC : NA,GEO
3004,,3004,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147844,PBMC,NCIT_C12519,ES571035,,,PBMC : NA,GEO
3005,,3005,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147849,PBMC,NCIT_C12519,ES571036,,,PBMC : NA,GEO
3006,,3006,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147854,PBMC,NCIT_C12519,ES571037,,,PBMC : NA,GEO
3007,,3007,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147859,PBMC,NCIT_C12519,ES571038,,,PBMC : NA,GEO
3008,,3008,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147864,PBMC,NCIT_C12519,ES571039,,,PBMC : NA,GEO
3009,,3009,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147869,PBMC,NCIT_C12519,ES571040,,,PBMC : NA,GEO
3010,,3010,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147874,PBMC,NCIT_C12519,ES571041,,,PBMC : NA,GEO
3011,,3011,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147879,PBMC,NCIT_C12519,ES571042,,,PBMC : NA,GEO
3012,,3012,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147884,PBMC,NCIT_C12519,ES571043,,,PBMC : NA,GEO
3013,,3013,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147888,PBMC,NCIT_C12519,ES571044,,,PBMC : NA,GEO
3014,,3014,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147892,PBMC,NCIT_C12519,ES571045,,,PBMC : NA,GEO
3015,,3015,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147903,PBMC,NCIT_C12519,ES571048,,,PBMC : NA,GEO
3016,,3016,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147908,PBMC,NCIT_C12519,ES571049,,,PBMC : NA,GEO
3017,,3017,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147913,PBMC,NCIT_C12519,ES571050,,,PBMC : NA,GEO
3018,,3018,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147918,PBMC,NCIT_C12519,ES571051,,,PBMC : NA,GEO
3019,,3019,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147925,PBMC,NCIT_C12519,ES571053,,,PBMC : NA,GEO
3020,,3020,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147930,PBMC,NCIT_C12519,ES571054,,,PBMC : NA,GEO
3021,,3021,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147935,PBMC,NCIT_C12519,ES571055,,,PBMC : NA,GEO
3022,,3022,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147940,PBMC,NCIT_C12519,ES571056,,,PBMC : NA,GEO
3023,,3023,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147945,PBMC,NCIT_C12519,ES571057,,,PBMC : NA,GEO
3024,,3024,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147950,PBMC,NCIT_C12519,ES571058,,,PBMC : NA,GEO
3025,,3025,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147955,PBMC,NCIT_C12519,ES571059,,,PBMC : NA,GEO
3026,,3026,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147960,PBMC,NCIT_C12519,ES571060,,,PBMC : NA,GEO
3027,,3027,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147965,PBMC,NCIT_C12519,ES571061,,,PBMC : NA,GEO
3028,,3028,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147970,PBMC,NCIT_C12519,ES571062,,,PBMC : NA,GEO
3029,,3029,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147976,PBMC,NCIT_C12519,ES571064,,,PBMC : NA,GEO
3030,,3030,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147981,PBMC,NCIT_C12519,ES571065,,,PBMC : NA,GEO
3031,,3031,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147986,PBMC,NCIT_C12519,ES571066,,,PBMC : NA,GEO
3032,,3032,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147991,PBMC,NCIT_C12519,ES571067,,,PBMC : NA,GEO
3033,,3033,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1147996,PBMC,NCIT_C12519,ES571068,,,PBMC : NA,GEO
3034,,3034,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148001,PBMC,NCIT_C12519,ES571069,,,PBMC : NA,GEO
3035,,3035,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148006,PBMC,NCIT_C12519,ES571070,,,PBMC : NA,GEO
3036,,3036,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148013,PBMC,NCIT_C12519,ES571072,,,PBMC : NA,GEO
3037,,3037,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148016,PBMC,NCIT_C12519,ES571073,,,PBMC : NA,GEO
3038,,3038,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148021,PBMC,NCIT_C12519,ES571074,,,PBMC : NA,GEO
3039,,3039,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148025,PBMC,NCIT_C12519,ES571075,,,PBMC : NA,GEO
3040,,3040,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148030,PBMC,NCIT_C12519,ES571076,,,PBMC : NA,GEO
3041,,3041,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148035,PBMC,NCIT_C12519,ES571077,,,PBMC : NA,GEO
3042,,3042,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148040,PBMC,NCIT_C12519,ES571078,,,PBMC : NA,GEO
3043,,3043,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE47353,GSM1148045,PBMC,NCIT_C12519,ES571079,,,PBMC : NA,GEO
3044,,2987,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE47353,GSM1147759,PBMC,NCIT_C12519,ES571080,,,PBMC : NA,GEO
3045,,2988,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE47353,GSM1147764,PBMC,NCIT_C12519,ES571081,,,PBMC : NA,GEO
